Address_ID,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Location_ID,Weather_ID
5112,,Travis Blvd,R,Fairfield,Solano,CA,94533,US,US/Pacific,KSUU,5112,5112
5113,,Sinclair Fwy N,R,San Jose,Santa Clara,CA,95116,US,US/Pacific,KRHV,5113,5113
5114,,I-80 E,R,Citrus Heights,Sacramento,CA,95621,US,US/Pacific,KMCC,5114,5114
5115,,I-280 S,R,San Jose,Santa Clara,CA,95128,US,US/Pacific,KSJC,5115,5115
5116,,S Valley Fwy S,R,Morgan Hill,Santa Clara,CA,95037,US,US/Pacific,KE16,5116,5116
5117,4951.0, Rio Dixon Rd,L,Dixon,Solano,CA,95620,US,US/Pacific,KEDU,5117,5117
5118,,Bayshore Fwy S,R,Redwood City,San Mateo,CA,94063,US,US/Pacific,KSQL,5118,5118
5119,3540.0, S Highway 99,L,Stockton,San Joaquin,CA,95215,US,US/Pacific,KSCK,5119,5119
5120,,I-880 S,R,San Jose,Santa Clara,CA,95131,US,US/Pacific,KSJC,5120,5120
5121,,Guadalupe Pkwy S,R,San Jose,Santa Clara,CA,95110,US,US/Pacific,KSJC,5121,5121
5122,,I-80 E,R,Davis,Solano,CA,95616,US,US/Pacific,KEDU,5122,5122
5123,,I-80 E,R,West Sacramento,Yolo,CA,95691,US,US/Pacific,KSAC,5123,5123
5124,,I-680 N,R,Walnut Creek,Contra Costa,CA,94597,US,US/Pacific,KCCR,5124,5124
5125,,I-80 E,R,Sacramento,Sacramento,CA,95841,US,US/Pacific,KMCC,5125,5125
5126,,Nimitz Fwy S,R,Oakland,Alameda,CA,94607,US,US/Pacific,KOAK,5126,5126
5127,,I-80 E,R,Sacramento,Sacramento,CA,95841,US,US/Pacific,KMCC,5127,5127
5128,,I-580 W,R,Berkeley,Alameda,CA,94710,US,US/Pacific,KOAK,5128,5128
5129,,I-680 S,R,San Jose,Santa Clara,CA,95133,US,US/Pacific,KRHV,5129,5129
5130,,Grove Shafter Fwy E,R,Oakland,Alameda,CA,94618,US,US/Pacific,KOAK,5130,5130
5131,,Grove Shafter Fwy E,R,Oakland,Alameda,CA,94618,US,US/Pacific,KOAK,5131,5131
5132,,Junipero Serra Fwy N,R,San Jose,Santa Clara,CA,95117,US,US/Pacific,KSJC,5132,5132
5133,,I-580 E,R,Pleasanton,Alameda,CA,94588,US,US/Pacific,KLVK,5133,5133
5134,,I-280 S,R,San Jose,Santa Clara,CA,95128,US,US/Pacific,KSJC,5134,5134
5135,,I-5 N,R,Sacramento,Sacramento,CA,95814,US,US/Pacific,KSAC,5135,5135
5136,,Guadalupe Pkwy N,R,San Jose,Santa Clara,CA,95125,US,US/Pacific,KSJC,5136,5136
5137,,I-880 N,R,San Leandro,Alameda,CA,94577,US,US/Pacific,KOAK,5137,5137
5138,,I-80 E,R,San Pablo,Contra Costa,CA,94806,US,US/Pacific,KCCR,5138,5138
5139,,Redwood Hwy S,R,San Rafael,Marin,CA,94903,US,US/Pacific,KDVO,5139,5139
5140,,I-680 S,R,Fremont,Alameda,CA,94539,US,US/Pacific,KNUQ,5140,5140
5141,,Redwood Hwy S,R,Windsor,Sonoma,CA,95492,US,US/Pacific,KSTS,5141,5141
5142,,US-101 N,R,Palo Alto,Santa Clara,CA,94303,US,US/Pacific,KPAO,5142,5142
5143,,CA-99 N,R,Fresno,Fresno,CA,93722,US,US/Pacific,KFAT,5143,5143
5144,,I-880 N,R,San Jose,Santa Clara,CA,95110,US,US/Pacific,KSJC,5144,5144
5145,,I-80 W,R,Vacaville,Solano,CA,95687,US,US/Pacific,KVCB,5145,5145
5146,,CA-16 E,R,Woodland,Yolo,CA,95776,US,US/Pacific,KSMF,5146,5146
5147,,I-5 N,R,Woodland,Yolo,CA,95776,US,US/Pacific,KSMF,5147,5147
5148,,I-80 W,R,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,5148,5148
5149,,I-80 W,R,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,5149,5149
5150,,I-680 N,R,San Ramon,Contra Costa,CA,94583,US,US/Pacific,KLVK,5150,5150
5151,,Bayshore Fwy S,R,San Jose,Santa Clara,CA,95112,US,US/Pacific,KSJC,5151,5151
5152,,Sinclair Fwy N,R,San Jose,Santa Clara,CA,95112,US,US/Pacific,KSJC,5152,5152
5153,,Bayshore Fwy S,R,Millbrae,San Mateo,CA,94030,US,US/Pacific,KSFO,5153,5153
5154,,I-680 S,R,Fremont,Alameda,CA,94539,US,US/Pacific,KNUQ,5154,5154
5155,,I-80 W,R,Vallejo,Solano,CA,94590,US,US/Pacific,KAPC,5155,5155
5156,,I-680 S,R,Sunol,Alameda,CA,94586,US,US/Pacific,KLVK,5156,5156
5157,,Port Chicago Hwy,R,Concord,Contra Costa,CA,94520,US,US/Pacific,KCCR,5157,5157
5158,,I-80 W,R,Fairfield,Solano,CA,94534,US,US/Pacific,KAPC,5158,5158
5159,,US-101 N,R,San Jose,Santa Clara,CA,95121,US,US/Pacific,KRHV,5159,5159
5160,,CA-4 W,R,Pittsburg,Contra Costa,CA,94565,US,US/Pacific,KCCR,5160,5160
5161,,I-580 W,R,Dublin,Alameda,CA,94568,US,US/Pacific,KLVK,5161,5161
5162,,I-680 S,R,Walnut Creek,Contra Costa,CA,94597,US,US/Pacific,KCCR,5162,5162
5163,,Santa Cruz Hwy,R,Los Gatos,Santa Clara,CA,95033,US,US/Pacific,KSJC,5163,5163
5164,,Nimitz Fwy S,R,Milpitas,Santa Clara,CA,95035,US,US/Pacific,KSJC,5164,5164
5165,,Fruitridge Rd,R,Sacramento,Sacramento,CA,95824,US,US/Pacific,KSAC,5165,5165
5166,,I-80 W,R,Richmond,Contra Costa,CA,94805,US,US/Pacific,KCCR,5166,5166
5167,,Marsh Rd,R,Menlo Park,San Mateo,CA,94025,US,US/Pacific,KPAO,5167,5167
5168,,Carquinez Brg E,R,Vallejo,Solano,CA,94591,US,US/Pacific,KAPC,5168,5168
5169,,US-101 N,R,Santa Clara,Santa Clara,CA,95054,US,US/Pacific,KSJC,5169,5169
5170,,I-580 W,R,Livermore,Alameda,CA,94551,US,US/Pacific,KLVK,5170,5170
5171,,Bayshore Fwy S,R,Redwood City,San Mateo,CA,94063,US,US/Pacific,KSQL,5171,5171
5172,,I-580 E,R,Livermore,Alameda,CA,94551,US,US/Pacific,KLVK,5172,5172
5173,,J Arthur Younger Fwy W,R,San Mateo,San Mateo,CA,94403,US,US/Pacific,KSQL,5173,5173
5174,,I-580 W,R,Livermore,Alameda,CA,94551,US,US/Pacific,KLVK,5174,5174
5175,,Junipero Serra Fwy N,R,Burlingame,San Mateo,CA,94010,US,US/Pacific,KSFO,5175,5175
5176,,I-80 W,R,Vacaville,Solano,CA,95688,US,US/Pacific,KVCB,5176,5176
5177,,Nimitz Fwy S,R,Newark,Alameda,CA,94560,US,US/Pacific,KPAO,5177,5177
5178,,I-5 S,R,Sacramento,Sacramento,CA,95832,US,US/Pacific,KSAC,5178,5178
5179,17796.0, Highway 12,R,Sonoma,Sonoma,CA,95476,US,US/Pacific,KO69,5179,5179
5180,,I-80 W,R,Richmond,Contra Costa,CA,94805,US,US/Pacific,KCCR,5180,5180
5181,,Ort J Lofthus Fwy E,R,Stockton,San Joaquin,CA,95205,US,US/Pacific,KSCK,5181,5181
5182,,CA-99 N,R,Ripon,San Joaquin,CA,95366,US,US/Pacific,KMOD,5182,5182
5183,,I-5 S,R,Sacramento,Sacramento,CA,95832,US,US/Pacific,KSAC,5183,5183
5184,,I-205 W,R,Tracy,San Joaquin,CA,95304,US,US/Pacific,KSCK,5184,5184
5185,,US-101 N,R,Mountain View,Santa Clara,CA,94043,US,US/Pacific,KNUQ,5185,5185
5186,,I-680 N,R,Concord,Contra Costa,CA,94520,US,US/Pacific,KCCR,5186,5186
5187,,Coloma Rd,R,Rancho Cordova,Sacramento,CA,95670,US,US/Pacific,KMHR,5187,5187
5188,2999.0, Albers Rd,L,Modesto,Stanislaus,CA,95357,US,US/Pacific,KMOD,5188,5188
5189,,I-880 N,R,Hayward,Alameda,CA,94544,US,US/Pacific,KHWD,5189,5189
5190,,I-80 W,R,Sacramento,Sacramento,CA,95834,US,US/Pacific,KMCC,5190,5190
5191,,I-215 N,R,San Bernardino,San Bernardino,CA,92410,US,US/Pacific,KSBD,5191,5191
5192,,I-105 W,R,Paramount,Los Angeles,CA,90723,US,US/Pacific,KLGB,5192,5192
5193,,I-5 N,R,Santa Fe Springs,Los Angeles,CA,90670,US,US/Pacific,KFUL,5193,5193
5194,,CA-110 N,R,Los Angeles,Los Angeles,CA,90031,US,US/Pacific,KCQT,5194,5194
5195,700.0, W El Segundo Blvd,L,Compton,Los Angeles,CA,90222,US,US/Pacific,KHHR,5195,5195
5196,,I-8 E,R,San Diego,San Diego,CA,92108,US,US/Pacific,KMYF,5196,5196
5197,,I-110 S,R,Los Angeles,Los Angeles,CA,90003,US,US/Pacific,KHHR,5197,5197
5198,,I-405 N,R,Carson,Los Angeles,CA,90746,US,US/Pacific,KHHR,5198,5198
5199,,I-15 N,R,Vista,San Diego,CA,92084,US,US/Pacific,KCRQ,5199,5199
5200,,Long Beach Fwy S,R,South Gate,Los Angeles,CA,90280,US,US/Pacific,KCQT,5200,5200
5201,,CA-133 N,R,Irvine,Orange,CA,92618,US,US/Pacific,KSNA,5201,5201
5202,,CA-60 W,R,Riverside,Riverside,CA,92507,US,US/Pacific,KRAL,5202,5202
5203,,I-5 N,R,Sylmar,Los Angeles,CA,91342,US,US/Pacific,KWHP,5203,5203
5204,,US-101 N,R,Calabasas,Los Angeles,CA,91302,US,US/Pacific,KVNY,5204,5204
5205,,I-405 N,R,Carson,Los Angeles,CA,90746,US,US/Pacific,KHHR,5205,5205
5206,,Pomona Fwy E,R,Diamond Bar,Los Angeles,CA,91765,US,US/Pacific,KPOC,5206,5206
5207,27675.0, State Highway 74,L,Perris,Riverside,CA,92570,US,US/Pacific,KRIV,5207,5207
5208,27256.0, State Highway 74,R,Perris,Riverside,CA,92570,US,US/Pacific,KRIV,5208,5208
5209,,US-101 S,R,Encino,Los Angeles,CA,91436,US,US/Pacific,KVNY,5209,5209
5210,,San Diego Fwy S,R,Culver City,Los Angeles,CA,90230,US,US/Pacific,KSMO,5210,5210
5211,,Long Beach Fwy S,R,Los Angeles,Los Angeles,CA,90022,US,US/Pacific,KCQT,5211,5211
5212,,I-105 E,R,Downey,Los Angeles,CA,90242,US,US/Pacific,KLGB,5212,5212
5213,28086.0, State Highway 74,R,Perris,Riverside,CA,92570,US,US/Pacific,KRIV,5213,5213
5214,,I-405 N,R,Irvine,Orange,CA,92618,US,US/Pacific,KSNA,5214,5214
5215,,I-10 W,R,West Covina,Los Angeles,CA,91790,US,US/Pacific,KEMT,5215,5215
5216,,I-110 S,R,Carson,Los Angeles,CA,90745,US,US/Pacific,KTOA,5216,5216
5217,,CA-75 N,R,San Diego,San Diego,CA,92113,US,US/Pacific,KSAN,5217,5217
5218,,Tampa Ave,R,Tarzana,Los Angeles,CA,91356,US,US/Pacific,KVNY,5218,5218
5219,,S Azusa Ave,R,West Covina,Los Angeles,CA,91791,US,US/Pacific,KPOC,5219,5219
5220,,CA-134 E,R,Burbank,Los Angeles,CA,91505,US,US/Pacific,KBUR,5220,5220
5221,,CA-91 W,R,Corona,Riverside,CA,92882,US,US/Pacific,KAJO,5221,5221
5222,,I-5 N,R,Norwalk,Los Angeles,CA,90650,US,US/Pacific,KFUL,5222,5222
5223,,I-5 N,R,Santa Fe Springs,Los Angeles,CA,90670,US,US/Pacific,KFUL,5223,5223
5224,,Pomona Fwy E,R,Whittier,Los Angeles,CA,90601,US,US/Pacific,KEMT,5224,5224
5225,,CA-134 W,R,Glendale,Los Angeles,CA,91203,US,US/Pacific,KBUR,5225,5225
5226,,Foothill Fwy W,R,San Dimas,Los Angeles,CA,91773,US,US/Pacific,KPOC,5226,5226
5227,,Golden State Fwy S,R,Los Angeles,Los Angeles,CA,90027,US,US/Pacific,KCQT,5227,5227
5228,,I-5 N,R,Valencia,Los Angeles,CA,91355,US,US/Pacific,K3A6,5228,5228
5229,,CA-2 S,R,Los Angeles,Los Angeles,CA,90039,US,US/Pacific,KCQT,5229,5229
5230,,CA-57 N,R,San Dimas,Los Angeles,CA,91773,US,US/Pacific,KPOC,5230,5230
5231,,Hamner Ave,R,Corona,Riverside,CA,92880,US,US/Pacific,KAJO,5231,5231
5232,,Foothill Fwy E,R,Monrovia,Los Angeles,CA,91016,US,US/Pacific,KEMT,5232,5232
5233,,I-110 S,R,Los Angeles,Los Angeles,CA,90003,US,US/Pacific,KHHR,5233,5233
5234,,US-101 N,R,Los Angeles,Los Angeles,CA,90033,US,US/Pacific,KCQT,5234,5234
5235,,Pomona Fwy W,R,Hacienda Heights,Los Angeles,CA,91745,US,US/Pacific,KEMT,5235,5235
5236,,Pasadena Fwy S,R,Los Angeles,Los Angeles,CA,90012,US,US/Pacific,KCQT,5236,5236
5237,,Artesia Fwy W,R,Cerritos,Los Angeles,CA,90703,US,US/Pacific,KFUL,5237,5237
5238,,I-215 S,R,Riverside,Riverside,CA,92501,US,US/Pacific,KRAL,5238,5238
5239,,I-5 N,R,Los Angeles,Los Angeles,CA,90040,US,US/Pacific,KCQT,5239,5239
5240,,Santa Ana Fwy S,R,Downey,Los Angeles,CA,90241,US,US/Pacific,KLGB,5240,5240
5241,,I-10 W,R,Los Angeles,Los Angeles,CA,90023,US,US/Pacific,KCQT,5241,5241
5242,,I-10 W,R,Los Angeles,Los Angeles,CA,90021,US,US/Pacific,KCQT,5242,5242
5243,,San Gabriel River Fwy N,R,Baldwin Park,Los Angeles,CA,91706,US,US/Pacific,KEMT,5243,5243
5244,,I-805 S,R,Chula Vista,San Diego,CA,91910,US,US/Pacific,KNRS,5244,5244
5245,,Artesia Fwy W,R,Cerritos,Los Angeles,CA,90703,US,US/Pacific,KFUL,5245,5245
5246,,I-405 N,R,Long Beach,Los Angeles,CA,90807,US,US/Pacific,KLGB,5246,5246
5247,,Lincoln Ave,R,Santa Ana,Orange,CA,92701,US,US/Pacific,KSNA,5247,5247
5248,4824.0, Tujunga Ave,R,North Hollywood,Los Angeles,CA,91601,US,US/Pacific,KBUR,5248,5248
5249,11307.0, Riverside Dr,R,North Hollywood,Los Angeles,CA,91602,US,US/Pacific,KBUR,5249,5249
5250,,Pomona Fwy W,R,Los Angeles,Los Angeles,CA,90023,US,US/Pacific,KCQT,5250,5250
5251,,CA-134 E,R,North Hollywood,Los Angeles,CA,91602,US,US/Pacific,KBUR,5251,5251
5252,,US-101 S,R,Valley Village,Los Angeles,CA,91607,US,US/Pacific,KBUR,5252,5252
5253,11109.0, Riverside Dr,R,North Hollywood,Los Angeles,CA,91602,US,US/Pacific,KBUR,5253,5253
5254,,I-5 N,R,Carlsbad,San Diego,CA,92011,US,US/Pacific,KCRQ,5254,5254
5255,,Vineland Ave,R,North Hollywood,Los Angeles,CA,91602,US,US/Pacific,KBUR,5255,5255
5256,,Hollywood Fwy N,R,North Hollywood,Los Angeles,CA,91601,US,US/Pacific,KBUR,5256,5256
5257,,CA-170 S,R,North Hollywood,Los Angeles,CA,91601,US,US/Pacific,KBUR,5257,5257
5258,,CA-78 E,R,San Marcos,San Diego,CA,92069,US,US/Pacific,KCRQ,5258,5258
5259,,I-10 E,R,Pomona,Los Angeles,CA,91767,US,US/Pacific,KPOC,5259,5259
5260,,I-405 N,R,Signal Hill,Los Angeles,CA,90755,US,US/Pacific,KLGB,5260,5260
5261,,MacArthur Blvd,R,Irvine,Orange,CA,92617,US,US/Pacific,KSNA,5261,5261
5262,,San Diego Fwy S,R,Mission Viejo,Orange,CA,92692,US,US/Pacific,KSNA,5262,5262
5263,,CA-22 W,R,Orange,Orange,CA,92868,US,US/Pacific,KSNA,5263,5263
5264,,San Gabriel River Fwy N,R,Baldwin Park,Los Angeles,CA,91706,US,US/Pacific,KEMT,5264,5264
5265,,Hollywood Fwy S,R,Los Angeles,Los Angeles,CA,90026,US,US/Pacific,KCQT,5265,5265
5266,11194.0, Moorpark St,L,North Hollywood,Los Angeles,CA,91602,US,US/Pacific,KBUR,5266,5266
5267,,CA-22 W,R,Orange,Orange,CA,92868,US,US/Pacific,KSNA,5267,5267
5268,,I-110 S,R,Torrance,Los Angeles,CA,90502,US,US/Pacific,KTOA,5268,5268
5269,,CA-163 S,R,San Diego,San Diego,CA,92108,US,US/Pacific,KMYF,5269,5269
5270,,CA-134 E,R,Burbank,Los Angeles,CA,91505,US,US/Pacific,KBUR,5270,5270
5271,,S Iowa Ave,R,Colton,San Bernardino,CA,92324,US,US/Pacific,KSBD,5271,5271
5272,33629.0, State Highway 74,R,Hemet,Riverside,CA,92545,US,US/Pacific,KF70,5272,5272
5273,29813.0, Lancaster Rd,L,Lancaster,Los Angeles,CA,93536,US,US/Pacific,KWJF,5273,5273
5274,33671.0, State Highway 74,R,Hemet,Riverside,CA,92545,US,US/Pacific,KF70,5274,5274
5275,,CA-2 W,R,Los Angeles,Los Angeles,CA,90004,US,US/Pacific,KCQT,5275,5275
5276,,San Diego Fwy S,R,Los Angeles,Los Angeles,CA,90049,US,US/Pacific,KSMO,5276,5276
5277,,Long Beach Fwy S,R,Long Beach,Los Angeles,CA,90805,US,US/Pacific,KLGB,5277,5277
5278,,Glenoaks Blvd,R,Pacoima,Los Angeles,CA,91331,US,US/Pacific,KWHP,5278,5278
5279,,I-105 E,R,Los Angeles,Los Angeles,CA,90044,US,US/Pacific,KHHR,5279,5279
5280,,CA-134 W,R,Burbank,Los Angeles,CA,91505,US,US/Pacific,KBUR,5280,5280
5281,,Foothill Fwy W,R,Baldwin Park,Los Angeles,CA,91706,US,US/Pacific,KEMT,5281,5281
5282,,National City Blvd,R,National City,San Diego,CA,91950,US,US/Pacific,KNRS,5282,5282
5283,,I-10 W,R,Los Angeles,Los Angeles,CA,90021,US,US/Pacific,KCQT,5283,5283
5284,,Riverside Fwy E,R,Corona,Riverside,CA,92880,US,US/Pacific,KAJO,5284,5284
5285,,N Figueroa St,R,Los Angeles,Los Angeles,CA,90041,US,US/Pacific,KCQT,5285,5285
5286,,I-10 W,R,El Monte,Los Angeles,CA,91731,US,US/Pacific,KEMT,5286,5286
5287,,US-101 N,R,Los Angeles,Los Angeles,CA,90012,US,US/Pacific,KCQT,5287,5287
5288,,Foothill Fwy E,R,Baldwin Park,Los Angeles,CA,91706,US,US/Pacific,KEMT,5288,5288
5289,,CA-14 N,R,Acton,Los Angeles,CA,93510,US,US/Pacific,KPMD,5289,5289
5290,,Pomona Fwy W,R,Ontario,San Bernardino,CA,91761,US,US/Pacific,KONT,5290,5290
5291,,I-215 S,R,Colton,San Bernardino,CA,92324,US,US/Pacific,KSBD,5291,5291
5292,,San Diego Fwy S,R,Long Beach,Los Angeles,CA,90815,US,US/Pacific,KLGB,5292,5292
5293,,San Diego Fwy S,R,Long Beach,Los Angeles,CA,90806,US,US/Pacific,KLGB,5293,5293
5294,,I-5 N,R,Los Angeles,Los Angeles,CA,90033,US,US/Pacific,KCQT,5294,5294
5295,28098.0, Pacific Coast Hwy,L,Malibu,Los Angeles,CA,90265,US,US/Pacific,KSMO,5295,5295
5296,,San Gabriel River Fwy N,R,Whittier,Los Angeles,CA,90601,US,US/Pacific,KEMT,5296,5296
5297,,I-605 S,R,Lakewood,Los Angeles,CA,90715,US,US/Pacific,KSLI,5297,5297
5298,,San Gabriel River Fwy N,R,Whittier,Los Angeles,CA,90606,US,US/Pacific,KEMT,5298,5298
5299,,Harbor Fwy N,R,Los Angeles,Los Angeles,CA,90007,US,US/Pacific,KCQT,5299,5299
5300,,I-805 S,R,San Diego,San Diego,CA,92122,US,US/Pacific,KNKX,5300,5300
5301,1714.0, Beloit Ave,L,Los Angeles,Los Angeles,CA,90025,US,US/Pacific,KSMO,5301,5301
5302,15357.0, Camarillo St,R,Sherman Oaks,Los Angeles,CA,91403,US,US/Pacific,KVNY,5302,5302
5303,,I-405 N,R,Sherman Oaks,Los Angeles,CA,91403,US,US/Pacific,KVNY,5303,5303
5304,1698.0, Newport Blvd,R,Costa Mesa,Orange,CA,92627,US,US/Pacific,KSNA,5304,5304
5305,,San Diego Fwy S,R,Los Angeles,Los Angeles,CA,90064,US,US/Pacific,KSMO,5305,5305
5306,,Hollywood Fwy S,R,Los Angeles,Los Angeles,CA,90028,US,US/Pacific,KCQT,5306,5306
5307,,Pomona Fwy E,R,Walnut,Los Angeles,CA,91789,US,US/Pacific,KPOC,5307,5307
5308,,I-8 E,R,San Diego,San Diego,CA,92108,US,US/Pacific,KMYF,5308,5308
5309,,I-805 S,R,San Diego,San Diego,CA,92108,US,US/Pacific,KMYF,5309,5309
5310,,CA-170 S,R,Sun Valley,Los Angeles,CA,91352,US,US/Pacific,KBUR,5310,5310
5311,7641.0, W Imperial Hwy,L,Los Angeles,Los Angeles,CA,90045,US,US/Pacific,KLAX,5311,5311
5312,,W Imperial Hwy,R,Playa del Rey,Los Angeles,CA,90293,US,US/Pacific,KLAX,5312,5312
5313,7605.0, W Imperial Hwy,L,Los Angeles,Los Angeles,CA,90045,US,US/Pacific,KLAX,5313,5313
5314,,CA-52 E,R,San Diego,San Diego,CA,92117,US,US/Pacific,KMYF,5314,5314
5315,1257.0, S Pacific Dr,R,Fullerton,Orange,CA,92833,US,US/Pacific,KFUL,5315,5315
5316,,I-5 N,R,San Diego,San Diego,CA,92110,US,US/Pacific,KSAN,5316,5316
5317,,W Orangethorpe Ave,R,Fullerton,Orange,CA,92833,US,US/Pacific,KFUL,5317,5317
5318,1767.0, W Orangethorpe Ave,L,Fullerton,Orange,CA,92833,US,US/Pacific,KFUL,5318,5318
5319,,I-5 S,R,Los Angeles,Los Angeles,CA,90023,US,US/Pacific,KCQT,5319,5319
5320,,Foothill Fwy W,R,Tujunga,Los Angeles,CA,91042,US,US/Pacific,KBUR,5320,5320
5321,,Pershing Dr,R,Los Angeles,Los Angeles,CA,90045,US,US/Pacific,KLAX,5321,5321
5322,,San Gabriel River Fwy N,R,Whittier,Los Angeles,CA,90606,US,US/Pacific,KEMT,5322,5322
5323,,CA-91 W,R,Anaheim,Orange,CA,92808,US,US/Pacific,KAJO,5323,5323
5324,,Foothill Fwy W,R,Rancho Cucamonga,San Bernardino,CA,91701,US,US/Pacific,KONT,5324,5324
5325,,I-105 W,R,Hawthorne,Los Angeles,CA,90250,US,US/Pacific,KHHR,5325,5325
5326,,San Gabriel River Fwy N,R,Norwalk,Los Angeles,CA,90650,US,US/Pacific,KFUL,5326,5326
5327,,I-110 S,R,Wilmington,Los Angeles,CA,90744,US,US/Pacific,KTOA,5327,5327
5328,4901.0, Saloma Ave,R,Sherman Oaks,Los Angeles,CA,91403,US,US/Pacific,KVNY,5328,5328
5329,,Santa Ana Fwy S,R,Downey,Los Angeles,CA,90241,US,US/Pacific,KLGB,5329,5329
5330,,Pomona Fwy E,R,Chino,San Bernardino,CA,91710,US,US/Pacific,KCNO,5330,5330
5331,,I-105 E,R,Los Angeles,Los Angeles,CA,90059,US,US/Pacific,KHHR,5331,5331
5332,11619.0, Carson St,R,Lakewood,Los Angeles,CA,90715,US,US/Pacific,KSLI,5332,5332
5333,,I-405 N,R,Gardena,Los Angeles,CA,90248,US,US/Pacific,KHHR,5333,5333
5334,,Long Beach Fwy S,R,Paramount,Los Angeles,CA,90723,US,US/Pacific,KLGB,5334,5334
5335,,CA-57 S,R,Anaheim,Orange,CA,92806,US,US/Pacific,KFUL,5335,5335
5336,,Foothill Fwy E,R,Glendora,Los Angeles,CA,91740,US,US/Pacific,KPOC,5336,5336
5337,,Foothill Fwy E,R,Azusa,Los Angeles,CA,91702,US,US/Pacific,KEMT,5337,5337
5338,,San Diego Fwy S,R,Costa Mesa,Orange,CA,92626,US,US/Pacific,KSNA,5338,5338
5339,,San Diego Fwy S,R,Irvine,Orange,CA,92618,US,US/Pacific,KSNA,5339,5339
5340,,San Diego Fwy S,R,Signal Hill,Los Angeles,CA,90755,US,US/Pacific,KLGB,5340,5340
5341,,I-110 S,R,Gardena,Los Angeles,CA,90248,US,US/Pacific,KHHR,5341,5341
5342,,I-10 W,R,Los Angeles,Los Angeles,CA,90016,US,US/Pacific,KSMO,5342,5342
5343,,San Diego Fwy S,R,North Hills,Los Angeles,CA,91343,US,US/Pacific,KVNY,5343,5343
5344,,I-5 N,R,Los Angeles,Los Angeles,CA,90033,US,US/Pacific,KCQT,5344,5344
5345,650.0, W 190th St,L,Gardena,Los Angeles,CA,90248,US,US/Pacific,KHHR,5345,5345
5346,,I-405 N,R,Carson,Los Angeles,CA,90746,US,US/Pacific,KHHR,5346,5346
5347,,CA-134 E,R,Los Angeles,Los Angeles,CA,90068,US,US/Pacific,KBUR,5347,5347
5348,,Foothill Fwy E,R,Baldwin Park,Los Angeles,CA,91706,US,US/Pacific,KEMT,5348,5348
5349,,CA-22 E,R,Garden Grove,Orange,CA,92843,US,US/Pacific,KSNA,5349,5349
5350,,Coldwater Canyon Ave,R,Studio City,Los Angeles,CA,91604,US,US/Pacific,KBUR,5350,5350
5351,,CA-90 E,R,Culver City,Los Angeles,CA,90230,US,US/Pacific,KSMO,5351,5351
5352,953.0, 17th St,R,San Diego,San Diego,CA,92101,US,US/Pacific,KSAN,5352,5352
5353,,Grand Ave,R,Lake Elsinore,Riverside,CA,92530,US,US/Pacific,KF70,5353,5353
5354,,Artesia Fwy E,R,Long Beach,Los Angeles,CA,90805,US,US/Pacific,KLGB,5354,5354
5355,10798.0, S Vermont Ave,L,Los Angeles,Los Angeles,CA,90044,US,US/Pacific,KHHR,5355,5355
5356,,CA-14 N,R,Palmdale,Los Angeles,CA,93551,US,US/Pacific,KPMD,5356,5356
5357,,CA-14 S,R,Canyon Country,Los Angeles,CA,91387,US,US/Pacific,K3A6,5357,5357
5358,,Oso Pkwy,R,Rancho Santa Margarita,Orange,CA,92688,US,US/Pacific,KSNA,5358,5358
5359,,Riverside Fwy E,R,Corona,Riverside,CA,92880,US,US/Pacific,KAJO,5359,5359
5360,,Golden State Fwy S,R,Burbank,Los Angeles,CA,91504,US,US/Pacific,KBUR,5360,5360
5361,,I-215 S,R,Riverside,Riverside,CA,92508,US,US/Pacific,KRIV,5361,5361
5362,,Golden State Fwy S,R,Burbank,Los Angeles,CA,91504,US,US/Pacific,KBUR,5362,5362
5363,2770.0, Malibu Canyon Rd,L,Malibu,Los Angeles,CA,90265,US,US/Pacific,KSMO,5363,5363
5364,3729.0, Malibu Canyon Rd,L,Malibu,Los Angeles,CA,90265,US,US/Pacific,KSMO,5364,5364
5365,,I-10 W,R,Alhambra,Los Angeles,CA,91803,US,US/Pacific,KCQT,5365,5365
5366,,CA-22 W,R,Garden Grove,Orange,CA,92844,US,US/Pacific,KSLI,5366,5366
5367,,San Diego Fwy S,R,Capistrano Beach,Orange,CA,92624,US,US/Pacific,KNXF,5367,5367
5368,,Orangethorpe Ave,R,La Palma,Orange,CA,90623,US,US/Pacific,KSLI,5368,5368
5369,,CA-55 S,R,Anaheim,Orange,CA,92807,US,US/Pacific,KFUL,5369,5369
5370,,CA-110 S,R,Los Angeles,Los Angeles,CA,90012,US,US/Pacific,KCQT,5370,5370
5371,,Artesia Fwy E,R,Long Beach,Los Angeles,CA,90805,US,US/Pacific,KLGB,5371,5371
5372,,Foothill Fwy E,R,Sylmar,Los Angeles,CA,91342,US,US/Pacific,KWHP,5372,5372
5373,,I-215 N,R,San Bernardino,San Bernardino,CA,92410,US,US/Pacific,KSBD,5373,5373
5374,,I-605 S,R,Los Alamitos,Orange,CA,90720,US,US/Pacific,KSLI,5374,5374
5375,,I-405 N,R,Los Alamitos,Orange,CA,90720,US,US/Pacific,KSLI,5375,5375
